Date,Timestamp, Ticker,  Message ,  Price , % of Vol , Block Type , Value , SecurityType, Industry, Sector,  30DayAverage , Float, EarningsDate
11/15/2019,1:21:43 PM,SPY," 500,000 ", $311.21 ,1%,DARK BLOCK,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:09:46 PM,SPY," 500,000 ", $311.90 ,1%,DARK AVGPRC,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 500,000 ", $311.89 ,1%,DARK BLOCK,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 500,000 ", $311.89 ,1%,DARK BLOCK,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 500,000 ", $311.89 ,1%,DARK BLOCK,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 500,000 ", $311.89 ,1%,DARK BLOCK,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 500,000 ", $311.89 ,1%,DARK BLOCK,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 500,000 ", $311.89 ,1%,DARK BLOCK,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:17:24 PM,SPY," 500,000 ", $311.89 ,1%,DARK BLOCK,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 385,000 ", $311.89 ,1%,DARK BLOCK,$120.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 300,000 ", $310.89 ,1%,DARK AVGPRC,$93.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 300,000 ", $310.89 ,1%,DARK AVGPRC,$93.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 300,000 ", $310.89 ,1%,DARK AVGPRC,$93.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:00:07 PM,SPY," 300,000 ", $311.79 ,1%,DARK BLOCK,$93.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:04:41 PM,SPY," 300,000 ", $311.72 ,1%,DARK AVGPRC,$93.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:09:46 PM,SPY," 300,000 ", $311.90 ,1%,DARK AVGPRC,$93.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 300,000 ", $311.89 ,1%,DARK BLOCK,$93.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,1:25:50 PM,SPY," 255,000 ", $311.20 ,0%,BLOCK,$79.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 250,000 ", $310.89 ,0%,DARK AVGPRC,$77.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 250,000 ", $310.89 ,0%,DARK AVGPRC,$77.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 250,000 ", $310.89 ,0%,DARK AVGPRC,$77.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 250,000 ", $310.89 ,0%,DARK AVGPRC,$77.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,11:23:58 AM,SPY," 240,000 ", $310.88 ,0%,DARK AVGPRC,$74.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:24:07 PM,SPY," 240,000 ", $311.79 ,0%,DARK BLOCK,$74.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,1:14:04 PM,SPY," 206,044 ", $309.51 ,0%,DARK BLOCK SP4,$63.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,3:43:41 PM,SPY," 200,000 ", $311.15 ,0%,DARK BLOCK,$62.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:09:46 PM,SPY," 200,000 ", $311.89 ,0%,DARK AVGPRC,$62.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 200,000 ", $311.89 ,0%,DARK BLOCK,$62.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 200,000 ", $311.89 ,0%,DARK BLOCK,$62.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 175,000 ", $310.89 ,0%,DARK AVGPRC,$54.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 160,000 ", $310.88 ,0%,DARK AVGPRC,$49.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 150,000 ", $310.89 ,0%,DARK AVGPRC,$46.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 150,000 ", $310.89 ,0%,DARK AVGPRC,$46.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,1:25:15 PM,SPY," 150,000 ", $311.24 ,0%,BLOCK,$46.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:16:44 PM,SPY," 145,000 ", $311.82 ,0%,DARK AVGPRC,$45.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,1:08:26 PM,SPY," 130,000 ", $311.30 ,0%,BLOCK,$40.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 120,000 ", $310.90 ,0%,DARK AVGPRC,$37.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,9:45:58 AM,SPY," 109,841 ", $310.58 ,0%,DARK ISOBB,$34.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 100,000 ", $310.89 ,0%,DARK AVGPRC,$31.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 100,000 ", $310.89 ,0%,DARK AVGPRC,$31.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 100,000 ", $310.89 ,0%,DARK AVGPRC,$31.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:27:23 AM,SPY," 100,000 ", $310.90 ,0%,DARK AVGPRC,$31.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,2:26:29 PM,SPY," 100,000 ", $311.42 ,0%,BLOCK,$31.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:09:46 PM,SPY," 100,000 ", $311.89 ,0%,DARK AVGPRC,$31.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:09:46 PM,SPY," 100,000 ", $311.89 ,0%,DARK AVGPRC,$31.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:09:46 PM,SPY," 100,000 ", $311.89 ,0%,DARK AVGPRC,$31.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,2:46:22 PM,SQ," 177,800 ", $64.27 ,2%,DARK BLOCK,$11.0M,Equity,IT Services,IT Services & Software," 7,395,165 ",334,20200226
11/15/2019,9:39:53 AM,SQ," 100,000 ", $63.71 ,1%,DARK BLOCK,$6.3M,Equity,IT Services,IT Services & Software," 7,395,165 ",334,20200226
11/15/2019,4:00:12 PM,SRPT," 152,943 ", $97.46 ,11%,DARK AVGPRC,$14.0M,Equity,Biotechnology,Pharmaceuticals & Biotechnology," 1,364,562 ",69,20200226
11/15/2019,12:53:38 PM,STIP," 137,805 ", $100.27 ,187%,DARK BLOCK,$13.0M,ETF/Fund,ETFs,Miscellaneous," 73,563 ",23,N/A
11/15/2019,4:02:05 PM,STNG," 173,100 ", $32.07 ,16%,DARK AVGPRC,$5.5M,Equity,Equipment & Services,Oil & Gas," 1,075,568 ",58,20200213
11/15/2019,4:05:53 PM,STRA," 554,702 ", $140.43 ,306%,DARK BLOCK,$77.0M,Equity,Educational Services,Consumer Services," 181,459 ",21,20200306
11/15/2019,1:26:28 PM,SVXY," 770,668 ", $61.38 ,40%,DARK ISOAADay,$47.0M,ETF/Fund,,," 1,933,482 ",4,N/A
11/15/2019,3:45:52 PM,SWKS," 100,400 ", $99.21 ,5%,DARK BLOCK,$9.9M,Equity,Semiconductors,IT Hardware," 2,037,466 ",170,20200204
11/15/2019,4:05:04 PM,SWT," 136,298 ", $102.01 ,13%,DARK BLOCK,$13.0M,Equity,,," 1,010,177 ",0,N/A
11/15/2019,4:24:49 PM,SYF," 153,294 ", $37.05 ,3%,DARK BLOCK,$5.6M,Equity,Banking,Banking & Savings," 4,647,175 ",644,20200122
11/15/2019,4:01:16 PM,SYF," 140,002 ", $37.05 ,3%,DARK BLOCK,$5.1M,Equity,Banking,Banking & Savings," 4,647,175 ",644,20200122
11/15/2019,4:05:10 PM,SYK," 123,100 ", $206.25 ,9%,DARK BLOCK,$25.0M,Equity,Medical Instruments & Equipment,Health Care Equipment," 1,387,886 ",347,20200204
11/15/2019,4:24:49 PM,SYK," 104,630 ", $206.25 ,8%,DARK BLOCK,$21.0M,Equity,Medical Instruments & Equipment,Health Care Equipment," 1,387,886 ",347,20200204
11/15/2019,4:04:04 PM,T," 1,265,051 ", $39.50 ,5%,DARK BLOCK,$49.0M,Equity,Services,Communications," 27,578,089 ",7299,20200129
11/15/2019,4:54:26 PM,T," 1,006,306 ", $39.50 ,4%,DARK AVGPRC,$39.0M,Equity,Services,Communications," 27,578,089 ",7299,20200129
11/15/2019,4:04:03 PM,T," 968,473 ", $39.50 ,4%,DARK BLOCK,$38.0M,Equity,Services,Communications," 27,578,089 ",7299,20200129
11/15/2019,12:58:44 PM,T," 850,000 ", $39.32 ,3%,DARK BLOCK,$33.0M,Equity,Services,Communications," 27,578,089 ",7299,20200129
11/15/2019,4:24:49 PM,T," 239,388 ", $39.50 ,1%,DARK BLOCK,$9.4M,Equity,Services,Communications," 27,578,089 ",7299,20200129
11/15/2019,4:59:05 PM,T," 175,558 ", $39.50 ,1%,DARK BLOCK,$6.9M,Equity,Services,Communications," 27,578,089 ",7299,20200129
11/15/2019,9:37:01 AM,TCP," 198,600 ", $39.71 ,53%,DARK BLOCK,$7.8M,Equity,Equipment & Services,Oil & Gas," 373,689 ",71,20200220
11/15/2019,12:49:39 PM,TIP," 112,965 ", $115.87 ,9%,DARK BLOCK,$13.0M,ETF/Fund,ETFs,Miscellaneous," 1,287,721 ",172,N/A
11/15/2019,4:01:21 PM,TPH," 449,200 ", $15.34 ,21%,DARK AVGPRC,$6.8M,Equity,Builders,Consumer Services," 2,131,732 ",136,20200225
11/15/2019,11:53:30 AM,TS," 1,491,300 ", $21.70 ,55%,DARK ISOBBDay,$32.0M,Equity,Equipment & Services,Oil & Gas," 2,697,086 ",589,20200219
11/15/2019,4:10:12 PM,TSM," 330,815 ", $53.29 ,4%,DARK BLOCK,$17.0M,Equity,Semiconductors,IT Hardware," 7,791,819 ",5128,20200116
11/15/2019,2:30:54 PM,TSM," 248,600 ", $53.25 ,3%,DARK ISOAA,$13.0M,Equity,Semiconductors,IT Hardware," 7,791,819 ",5128,20200116
11/15/2019,12:26:49 PM,TSM," 150,000 ", $53.19 ,2%,DARK BLOCK,$7.9M,Equity,Semiconductors,IT Hardware," 7,791,819 ",5128,20200116
11/15/2019,11:53:49 AM,TSM," 139,900 ", $53.20 ,2%,DARK BLOCK,$7.4M,Equity,Semiconductors,IT Hardware," 7,791,819 ",5128,20200116
11/15/2019,4:00:40 PM,TSN," 187,113 ", $90.33 ,7%,DARK BLOCK,$16.0M,Equity,Food,Food & Beverage," 2,598,621 ",358,20200206
11/15/2019,4:03:24 PM,TWTR," 348,604 ", $29.25 ,2%,DARK BLOCK,$10.0M,Equity,Internet & Software,IT Services & Software," 18,316,394 ",755,20200206
11/15/2019,1:50:16 PM,TXN," 104,800 ", $118.18 ,2%,DARK BLOCK,$12.0M,Equity,Semiconductors,IT Hardware," 4,851,921 ",926,20200122
11/15/2019,4:24:49 PM,TXN," 104,481 ", $118.00 ,2%,DARK BLOCK,$12.0M,Equity,Semiconductors,IT Hardware," 4,851,921 ",926,20200122
11/15/2019,4:00:11 PM,TXRH," 241,500 ", $57.66 ,25%,DARK AVGPRC,$13.0M,Equity,"Hotels, Restaurants & Travel",Consumer Services," 965,991 ",65,20200218
11/15/2019,12:54:09 PM,TXT," 243,100 ", $47.05 ,16%,DARK ISO,$11.0M,Equity,Aerospace,Aerospace & Defense," 1,514,310 ",225,20200123
11/15/2019,1:15:48 PM,UBER," 1,100,000 ", $26.65 ,5%,DARK BLOCK,$29.0M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,1:39:21 PM,UBER," 500,000 ", $26.69 ,2%,DARK BLOCK,$13.0M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,3:16:23 PM,UBER," 300,000 ", $26.69 ,1%,DARK ISOBB,$8.0M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,3:48:00 PM,UBER," 300,000 ", $26.69 ,1%,DARK ISO,$8.0M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,4:00:28 PM,UBER," 300,000 ", $26.73 ,1%,DARK BLOCK,$8.0M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,11:03:34 AM,UBER," 244,414 ", $26.50 ,1%,DARK ISOBB,$6.4M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,11:54:19 AM,UBER," 242,554 ", $26.75 ,1%,DARK ISO,$6.4M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,10:04:46 AM,UBER," 215,000 ", $26.14 ,1%,BLOCK,$5.6M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,11:44:51 AM,UBER," 200,000 ", $26.63 ,1%,DARK BLOCK,$5.3M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,3:51:47 PM,UBER," 200,000 ", $26.67 ,1%,DARK BLOCK,$5.3M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,10:19:17 AM,UBER," 196,900 ", $26.40 ,1%,DARK ISOBB,$5.1M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,2:15:15 PM,UBER," 196,800 ", $26.74 ,1%,DARK ISO,$5.2M,Equity,IT Services,IT Services & Software," 22,131,285 ",1705,20200203
11/15/2019,3:46:03 PM,ULTR," 550,000 ", $50.09 ,2296%,DARK BLOCK,$27.0M,ETF/Fund,,," 23,955 ",0,20160421
11/15/2019,12:15:31 PM,UNP," 148,788 ", $177.10 ,5%,DARK ISOAADay,$26.0M,Equity,Rail,Transport," 3,246,954 ",625,20200123
11/15/2019,11:44:37 AM,UPRO," 389,040 ", $62.96 ,13%,DARK ISOBB,$24.0M,ETF/Fund,ETFs,Miscellaneous," 2,924,052 ",22,20010122
11/15/2019,12:19:03 PM,USIG," 577,273 ", $57.97 ,95%,DARK BLOCK,$33.0M,ETF/Fund,ETFs,Miscellaneous," 609,127 ",68,N/A
11/15/2019,1:26:20 PM,UVXY," 918,000 ", $16.28 ,7%,DARK ISOBB,$14.0M,ETF/Fund,,," 13,940,822 ",34,N/A
11/15/2019,4:01:34 PM,V," 501,414 ", $179.77 ,7%,DARK BLOCK,$90.0M,Equity,Business Services,Commercial Services & Supplies," 6,743,441 ",1980,20200129
11/15/2019,5:41:17 PM,VALE," 772,032 ", $11.46 ,4%,DARK BLOCK,$8.8M,Equity,Non-Precious Metals,Metals & Mining," 19,291,994 ",5128,20200325
11/15/2019,5:40:21 PM,VCIT," 101,897 ", $91.00 ,6%,DARK BLOCK,$9.2M,ETF/Fund,ETFs,Miscellaneous," 1,784,324 ",274,N/A
11/15/2019,2:29:10 PM,VCSH," 197,900 ", $81.00 ,14%,DARK ISOAA,$16.0M,ETF/Fund,ETFs,Miscellaneous," 1,426,081 ",308,N/A
11/15/2019,2:27:31 PM,VEU," 252,755 ", $52.36 ,11%,DARK BLOCK,$13.0M,ETF/Fund,ETFs,Miscellaneous," 2,310,877 ",477,N/A
11/15/2019,5:42:08 PM,VFC," 130,422 ", $86.88 ,6%,DARK BLOCK,$11.0M,Equity,"Apparel, Footwear & Accessories",Textiles & Apparel," 2,154,155 ",396,20200117
11/15/2019,4:26:58 PM,VGK," 280,000 ", $56.44 ,9%,DARK BLOCK,$15.0M,ETF/Fund,ETFs,Miscellaneous," 3,288,359 ",237,N/A
11/15/2019,5:41:21 PM,VLO," 210,721 ", $100.61 ,7%,DARK BLOCK,$21.0M,Equity,Refining & Marketing,Oil & Gas," 2,911,636 ",412,20200130
11/15/2019,4:13:19 PM,VMC," 102,500 ", $140.52 ,10%,DARK AVGPRC,$14.0M,Equity,Mining,Metals & Mining," 1,003,360 ",131,20200213
11/15/2019,4:18:16 PM,VO," 200,000 ", $172.85 ,52%,DARK BLOCK,$34.0M,ETF/Fund,ETFs,Miscellaneous," 387,730 ",162,N/A
11/15/2019,4:01:51 PM,VST," 1,040,001 ", $26.20 ,22%,DARK BLOCK,$27.0M,Equity,Electric Utilities,Electric Utilities," 4,714,326 ",487,20200227
11/15/2019,10:47:12 AM,VTI," 432,433 ", $158.03 ,20%,DARK ISOAA,$68.0M,ETF/Fund,ETFs,Miscellaneous," 2,171,104 ",809,N/A
11/15/2019,12:15:25 PM,VUG," 137,102 ", $174.98 ,25%,DARK ISOBB,$23.0M,ETF/Fund,ETFs,Miscellaneous," 547,361 ",251,N/A
11/15/2019,9:43:07 AM,VWO," 900,000 ", $42.23 ,8%,DARK BLOCK,$38.0M,ETF/Fund,ETFs,Miscellaneous," 11,536,270 ",1502,N/A
11/15/2019,2:37:31 PM,VWO," 227,481 ", $42.27 ,2%,DARK BLOCK,$9.6M,ETF/Fund,ETFs,Miscellaneous," 11,536,270 ",1502,N/A
11/15/2019,10:41:27 AM,VXX," 848,885 ", $18.14 ,3%,DARK BLOCK,$15.0M,ETF/Fund,,," 30,175,048 ",33,N/A
11/15/2019,10:42:03 AM,VXX," 848,885 ", $18.14 ,3%,DARK BLOCK,$15.0M,ETF/Fund,,," 30,175,048 ",33,N/A
11/15/2019,1:47:25 PM,VXX," 339,554 ", $18.14 ,1%,DARK BLOCK,$6.1M,ETF/Fund,,," 30,175,048 ",33,N/A
11/15/2019,10:18:42 AM,VZ," 222,700 ", $59.12 ,2%,DARK ISOBB,$13.0M,Equity,Services,Communications," 11,191,945 ",4134,20200204
11/15/2019,4:24:49 PM,VZ," 214,418 ", $59.51 ,2%,DARK BLOCK,$12.0M,Equity,Services,Communications," 11,191,945 ",4134,20200204
11/15/2019,10:10:27 AM,VZ," 200,000 ", $59.14 ,2%,DARK ISO,$11.0M,Equity,Services,Communications," 11,191,945 ",4134,20200204
11/15/2019,10:20:17 AM,VZ," 100,000 ", $59.15 ,1%,DARK BLOCK,$5.9M,Equity,Services,Communications," 11,191,945 ",4134,20200204
11/15/2019,5:43:05 PM,WB," 274,525 ", $43.55 ,14%,DARK BLOCK,$11.0M,Equity,Internet & Software,IT Services & Software," 1,937,852 ",225,20200303
11/15/2019,5:41:21 PM,WDAY," 146,529 ", $165.98 ,7%,DARK BLOCK,$24.0M,Equity,IT Services,IT Services & Software," 2,079,606 ",160,20191205
11/15/2019,4:04:17 PM,WELL," 100,000 ", $83.99 ,5%,DARK BLOCK,$8.3M,Equity,REITs,Real Estate," 1,976,916 ",405,20200211
11/15/2019,4:00:05 PM,WEN," 430,262 ", $20.60 ,12%,DARK BLOCK,$8.8M,Equity,"Hotels, Restaurants & Travel",Consumer Services," 3,467,247 ",181,20200220
11/15/2019,5:42:08 PM,WMB," 264,215 ", $22.36 ,3%,DARK BLOCK,$5.9M,Equity,Equipment & Services,Oil & Gas," 9,390,871 ",1208,20200212
11/15/2019,4:00:16 PM,WMT," 200,000 ", $118.87 ,4%,DARK AVGPRC,$23.0M,Equity,Retail - General Merchandise/Department Stores,Retail," 4,947,316 ",1390,20200218
11/15/2019,4:00:08 PM,WMT," 184,263 ", $118.87 ,4%,DARK BLOCK,$21.0M,Equity,Retail - General Merchandise/Department Stores,Retail," 4,947,316 ",1390,20200218
11/15/2019,4:01:02 PM,WRI," 244,201 ", $31.52 ,26%,DARK BLOCK,$7.6M,Equity,REITs,Real Estate," 951,275 ",120,20200219
11/15/2019,4:03:46 PM,WRK," 1,141,900 ", $39.85 ,51%,DARK BLOCK,$45.0M,Equity,Containers & Packaging,Paper & Forest Products," 2,222,344 ",251,20200130
11/15/2019,2:38:23 PM,WWW," 152,163 ", $33.50 ,22%,DARK ISO,$5.0M,Equity,"Apparel, Footwear & Accessories",Textiles & Apparel," 685,595 ",81,20200219
11/15/2019,2:58:06 PM,XBI," 131,300 ", $84.72 ,3%,DARK ISOAA,$11.0M,ETF/Fund,ETFs,Miscellaneous," 4,287,309 ",45,N/A
11/15/2019,4:00:06 PM,XBI," 100,000 ", $84.79 ,2%,DARK BLOCK,$8.4M,ETF/Fund,ETFs,Miscellaneous," 4,287,309 ",45,N/A
11/15/2019,4:00:06 PM,XLB," 300,000 ", $60.36 ,6%,DARK BLOCK,$18.0M,ETF/Fund,ETFs,Miscellaneous," 4,998,921 ",61,N/A
11/15/2019,4:11:15 PM,XLC," 300,000 ", $51.99 ,12%,DARK BLOCK,$15.0M,ETF/Fund,,," 2,526,457 ",125,N/A
11/15/2019,4:11:11 PM,XLC," 200,000 ", $51.99 ,8%,DARK BLOCK,$10.0M,ETF/Fund,,," 2,526,457 ",125,N/A
11/15/2019,5:43:05 PM,XLE," 724,743 ", $60.08 ,5%,DARK BLOCK,$43.0M,ETF/Fund,ETFs,Miscellaneous," 13,670,371 ",177,20060516
11/15/2019,4:11:04 PM,XLE," 100,000 ", $60.10 ,1%,DARK BLOCK,$6.0M,ETF/Fund,ETFs,Miscellaneous," 13,670,371 ",177,20060516
11/15/2019,4:26:58 PM,XLF," 700,000 ", $29.75 ,2%,DARK BLOCK,$20.0M,ETF/Fund,ETFs,Miscellaneous," 45,544,109 ",831,20060516
11/15/2019,5:27:31 PM,XLF," 174,355 ", $29.75 ,0%,DARK BLOCK,$5.1M,ETF/Fund,ETFs,Miscellaneous," 45,544,109 ",831,20060516
11/15/2019,9:34:51 AM,XLK," 100,000 ", $86.94 ,1%,DARK BLOCK,$8.6M,ETF/Fund,ETFs,Miscellaneous," 9,117,977 ",282,20060516
11/15/2019,4:00:06 PM,XLP," 500,000 ", $61.33 ,5%,DARK BLOCK,$30.0M,ETF/Fund,ETFs,Miscellaneous," 10,436,634 ",215,N/A
11/15/2019,4:11:23 PM,XLP," 228,294 ", $61.35 ,2%,DARK BLOCK,$14.0M,ETF/Fund,ETFs,Miscellaneous," 10,436,634 ",215,N/A
11/15/2019,12:09:53 PM,XLP," 197,934 ", $61.20 ,2%,DARK ISOBB,$12.0M,ETF/Fund,ETFs,Miscellaneous," 10,436,634 ",215,N/A
11/15/2019,5:40:21 PM,XLU," 261,332 ", $62.85 ,2%,DARK BLOCK,$16.0M,ETF/Fund,ETFs,Miscellaneous," 16,328,206 ",183,20060516
11/15/2019,4:00:06 PM,XLU," 100,000 ", $62.85 ,1%,DARK BLOCK,$6.2M,ETF/Fund,ETFs,Miscellaneous," 16,328,206 ",183,20060516
11/15/2019,4:21:10 PM,XLV," 569,191 ", $97.46 ,6%,DARK AVGPRC,$55.0M,ETF/Fund,ETFs,Miscellaneous," 8,910,610 ",191,20060516
11/15/2019,9:47:37 AM,XLV," 167,815 ", $96.08 ,2%,DARK ISOAADay,$16.0M,ETF/Fund,ETFs,Miscellaneous," 8,910,610 ",191,20060516
11/15/2019,5:29:29 PM,XLV," 130,000 ", $97.46 ,1%,DARK BLOCK,$12.0M,ETF/Fund,ETFs,Miscellaneous," 8,910,610 ",191,20060516
11/15/2019,5:43:05 PM,XLV," 110,600 ", $97.46 ,1%,DARK BLOCK,$10.0M,ETF/Fund,ETFs,Miscellaneous," 8,910,610 ",191,20060516
11/15/2019,5:41:21 PM,XLY," 148,336 ", $121.37 ,5%,DARK BLOCK,$18.0M,ETF/Fund,ETFs,Miscellaneous," 2,755,745 ",119,20061114
11/15/2019,11:16:29 AM,XME," 630,000 ", $27.06 ,31%,DARK AVGPRC,$17.0M,ETF/Fund,ETFs,Miscellaneous," 2,049,296 ",16,N/A
11/15/2019,5:42:15 PM,XOM," 367,109 ", $69.19 ,3%,DARK BLOCK,$25.0M,Equity,Production & Extraction,Oil & Gas," 11,198,029 ",4228,20200207
11/15/2019,4:00:06 PM,XOP," 500,000 ", $21.96 ,2%,DARK BLOCK,$10.0M,ETF/Fund,ETFs,Miscellaneous," 26,645,551 ",85,N/A
11/15/2019,4:02:02 PM,YELP," 220,700 ", $34.61 ,19%,DARK AVGPRC,$7.6M,Equity,Internet & Software,IT Services & Software," 1,179,807 ",65,20200212
11/15/2019,4:03:30 PM,YUM," 162,700 ", $98.28 ,7%,DARK AVGPRC,$15.0M,Equity,"Hotels, Restaurants & Travel",Consumer Services," 2,201,001 ",300,20200206
11/15/2019,4:00:27 PM,ZAYO," 298,000 ", $34.29 ,14%,DARK BLOCK,$10.0M,Equity,Manufacturing,Communications," 2,094,789 ",231,20200206
11/15/2019,4:00:02 PM,ZNGA," 805,000 ", $6.28 ,5%,DARK BLOCK,$5.0M,Equity,Internet & Software,IT Services & Software," 15,774,864 ",857,20200205
11/15/2019,4:11:27 PM,ZTO," 3,442,361 ", $22.37 ,219%,DARK BLOCK,$77.0M,Equity,Shipping,Transport," 1,573,725 ",507,20191118
11/15/2019,4:04:49 PM,ZTS," 213,178 ", $117.92 ,10%,DARK BLOCK,$25.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 2,201,279 ",474,20200213
11/15/2019,4:04:47 PM,ZTS," 204,984 ", $117.92 ,9%,DARK BLOCK,$24.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 2,201,279 ",474,20200213
